const,TOT_POP,White-alone pop,Black-alone pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,county_pop2018_18 and older,Urban_rural_code,Age_0_19,Age_20_39,Age_40_59,Age_60+,Other_races,Indice_Profesionales_Disponibles,Indice_Capacidad_Medica,y
1.0,49568,48252,334,-61,530,10.0,9.2,0.8,-0.3,-1.7,-2.0,3206,13735,9856,7378,4577,12.0,10.9,66502,25182,950,3.6,66502,119.3,25.57702098,6.25907406,0.977748847,19.48831225,24.61408651,64.48698078,8,38506,2,12225,11093,13988,12262,982,101.68333333333334,149.403223427,43094
1.0,43545,40488,1243,187,3342,8.8,8.4,0.4,1.4,2.4,3.8,2828,9700,8405,5874,7368,20.7,17.5,45804,17642,920,5.0,45804,80.9,19.25475557,16.4798055,0.627304254,32.30181279,26.23787167,88.4455435,4,35552,5,10744,12249,9646,10906,1814,122.78333333333335,187.34709328399998,39151
1.0,151132,142168,2420,963,6799,8.7,8.9,-0.2,2.6,4.1,6.7,6698,29457,32092,37668,10149,9.0,8.6,74351,80927,1832,2.2,74351,98.7,112.9764784,58.04807226,3.119666071,96.82106486,64.73307098,249.3504524,18,122183,5,33164,37452,41561,38955,6544,137.75000000000003,603.048804971,110974
1.0,513607,415897,47516,318,7266,13.7,8.8,5.0,0.6,-4.9,-4.3,35357,86432,106544,102042,67722,17.1,15.5,56381,237249,9356,3.8,56381,97.0,289.6586796,146.769806,24.52043634,212.5692503,315.5903641,672.6361421,236,381688,3,144542,141939,121184,105942,50194,102.61666666666666,1897.74467844,414565
1.0,254607,203448,38016,3460,8432,13.7,8.8,4.9,1.5,7.3,8.8,23575,41380,49587,35492,46457,23.4,22.4,48858,114544,4242,3.6,48858,80.6,87.82046241,51.83181433,4.639404226,96.33638604,85.26568532,300.7008116,54,191746,3,73194,75348,55619,50446,13143,95.95,680.594563926,213449
1.0,4280,4145,39,77,3,8.7,11.6,-2.8,2.8,18.2,21.0,352,974,1055,595,541,23.4,23.1,49560,1724,55,3.1,49560,81.7,1.476281403,0.871304266,0.077989411,1.619435963,1.433335035,5.054847171,0,3385,6,990,775,967,1548,96,95.95,10.533193249,4276
1.0,68192,65787,492,-267,821,10.4,10.7,-0.3,0.1,-3.7,-3.6,3613,17352,18633,8215,7279,15.3,13.5,54149,31719,1432,4.3,54149,95.6,30.15318157,25.80757599,0.982366097,50.58503199,41.08882639,138.5067976,7,53768,5,16112,15855,18604,17621,1913,122.78333333333335,294.123779637,63191
1.0,36925,31592,4573,-278,733,11.1,12.4,-1.3,0.9,-7.1,-6.2,4680,8229,8212,4140,6559,23.4,22.8,40010,15456,667,4.1,40010,89.4,25.79098486,1.32293163,1.224020854,14.57697562,13.56314017,41.80216673,24,28519,5,9229,9018,9574,9104,760,84.5,122.280219864,36511
1.0,8278,5624,2481,6,122,10.5,13.4,-2.9,0.1,3.5,3.6,1134,2201,1440,1024,1668,28.6,29.1,38479,3610,182,4.8,38479,86.0,5.7819302,0.296580312,0.274406083,3.267926992,3.040641145,9.371383512,0,6481,6,1981,1833,2121,2343,173,84.5,22.032868244,8829
1.0,7081,6776,27,46,105,8.6,9.6,-1.0,0.0,7.5,7.5,407,1631,2045,1342,1013,19.9,18.0,48137,3115,203,6.1,48137,76.2,3.550035758,1.956659404,0.103071005,4.340810024,3.342204059,10.41186118,0,5762,6,1427,1300,1623,2731,278,133.79999999999998,23.704641430000002,6334
1.0,78753,69088,6114,468,3841,10.9,9.0,1.9,2.3,1.8,4.0,4667,16126,14123,15353,10334,17.2,16.0,51962,38906,1102,2.8,51962,95.5,43.92411807,8.548299244,1.56825941,48.98882469,35.17014546,139.6650696,32,61977,4,19795,22795,18032,18131,3551,114.71666666666665,309.86471647400003,65364
1.0,67744,59377,3205,-650,2528,16.5,7.2,9.3,3.5,-22.4,-18.9,2854,13459,14741,12246,7057,9.5,8.4,63938,31093,920,2.9,63938,98.0,40.73141011,20.23201334,3.47598467,31.28386203,52.31802567,80.48241428,19,51780,5,17857,23757,14016,12114,5162,106.91666666666669,247.5237101,51493
1.0,120636,109483,2840,554,2487,13.5,9.8,3.7,1.1,-0.2,1.0,10108,26762,23227,17854,19498,22.7,20.4,46596,55069,1555,2.7,46596,85.6,67.28416578,13.09451865,2.40230267,75.04242194,53.87459104,213.9427747,88,90509,4,33170,32807,28752,25907,8313,114.71666666666665,513.64077478,102534
1.0,8058,7866,49,18,166,10.2,10.2,0.0,0.2,2.1,2.4,438,2100,1926,1108,717,10.9,9.4,57208,4428,105,2.3,57208,95.8,4.36466577,3.433258625,0.38843437,3.733982008,5.262659205,11.46507898,0,6190,6,2050,1701,2047,2260,143,105.86666666666666,28.648078958,6682
1.0,35873,34684,273,-10,476,11.1,9.5,1.7,0.3,-2.3,-2.0,1732,8997,9549,4422,2520,9.1,8.2,61959,18890,610,3.1,61959,88.1,18.41221604,11.58435259,0.811927582,20.55391478,22.41431578,59.98674414,6,27619,5,8991,8502,9370,9010,916,130.43333333333334,139.763470912,28146
1.0,27610,26665,202,130,340,7.8,12.5,-4.8,0.0,9.4,9.4,1293,6652,6560,6872,2289,12.8,11.3,61221,14940,559,3.6,61221,100.7,14.44242331,8.738592204,0.631648241,14.49466489,15.55849351,43.67871331,4,23121,6,4952,4925,6887,10846,743,116.53333333333332,101.544535465,24325
1.0,79074,74215,878,-66,998,9.8,10.6,-0.8,0.8,-0.8,0.0,4971,21907,18650,11331,8124,13.0,12.3,56466,40138,1288,3.1,56466,92.9,41.36255635,25.02699891,1.809016769,41.51217428,44.55893936,125.0941897,16,62814,5,17921,17151,21476,22526,3981,116.53333333333332,295.363875369,66450
1.0,9534,9107,32,82,112,8.3,8.7,-0.4,2.1,7.1,9.2,344,2414,2281,1704,766,10.9,9.5,66226,4764,168,3.4,66226,119.9,4.523311102,3.509156033,0.502590122,3.087339323,5.268221462,10.3389968,0,7458,6,2262,1718,2536,3018,395,113.66666666666664,27.229614842,7742
1.0,31304,30308,386,-180,691,12.2,14.1,-1.9,1.0,-4.8,-3.8,5836,7994,4501,2772,9719,44.5,41.8,30742,9482,632,6.2,30742,61.3,20.55453739,6.907557556,0.735591829,13.83613202,13.31070929,45.22838903,4,23988,5,8151,7782,8071,7300,610,101.93333333333332,104.572917115,35102
1.0,24947,24056,304,125,1583,10.4,9.0,1.4,1.4,2.3,3.7,623,5277,5474,4952,1547,6.4,6.0,74646,13564,281,2.0,74646,124.3,15.1919934,6.7423363,0.932703029,10.10164805,17.08111224,32.30472269,0,19380,4,6568,6098,5846,6435,587,97.89999999999999,82.354515709,20404
1.0,1234,1159,36,5,0,9.7,13.0,-3.2,0.0,6.5,6.5,109,238,312,132,219,30.3,29.3,41009,450,17,3.6,41009,67.6,0.425638143,0.251212492,0.022485732,0.466912144,0.413255942,1.457402198,0,989,6,274,227,275,458,39,95.95,3.036906651,1258
1.0,13338,3953,55,-106,137,17.9,11.4,6.5,2.8,-17.2,-14.3,912,2758,2699,1337,3375,33.7,31.7,40425,4609,489,9.6,40425,73.2,6.328080918,4.909284998,0.703120102,4.319166341,7.370205355,14.46418496,0,8859,6,4812,3257,2818,2451,9330,113.66666666666664,38.094042674,11271
1.0,337890,271103,45002,3586,4990,12.3,8.8,3.5,1.6,5.6,7.2,25770,55710,71449,65692,40109,16.6,15.4,71959,157181,7576,4.6,71959,118.7,116.5468979,68.78621461,6.156972487,127.8484153,113.1564427,399.0612875,26,255997,2,90437,88172,89141,70140,21785,95.95,857.556230497,276641
1.0,3253,3100,58,-52,11,9.1,11.0,-1.8,0.0,-14.3,-14.3,346,507,832,560,432,20.5,18.9,57126,1932,46,2.3,57126,94.2,1.122042851,0.662231958,0.059275597,1.230847007,1.089401605,3.841920058,0,2505,6,843,653,828,929,95,95.95,8.005719076,3012
1.0,222631,200859,9834,8354,7788,12.2,5.1,7.1,1.2,29.8,30.9,12773,27163,36131,45518,28293,12.1,11.2,68180,111001,3385,3.0,68180,112.4,76.79112266,45.32227573,4.056743147,84.23753456,74.55719909,262.9359067,42,171450,2,60693,75581,51002,35355,11938,95.95,589.900781887,161722
1.0,150056,135957,1786,439,2632,8.3,7.7,0.6,0.9,1.5,2.4,12151,25183,27521,44908,17972,17.7,15.6,60187,70909,3065,4.1,60187,127.0,73.186591,38.09712956,2.936056977,70.10731173,81.27865047,207.2426559,22,123068,4,30128,33257,38184,48487,12313,107.80000000000001,494.848395637,105404
1.0,33363,31729,359,81,447,14.2,8.3,5.9,3.1,-6.5,-3.4,2463,6665,7768,4822,2789,10.6,9.7,63656,16870,458,2.6,63656,106.6,18.07127626,14.21491778,1.608257121,15.46002007,21.78929003,47.46952471,5,24667,5,9501,8049,7838,7975,1275,105.86666666666666,123.613285971,26413
1.0,57618,55543,358,188,839,8.9,11.9,-3.0,0.1,6.2,6.4,3772,18321,12181,8040,9490,26.3,24.8,44243,25618,1065,4.0,44243,79.6,47.35475985,23.93567861,1.463692577,34.65507425,48.12965592,96.60371009,6,46994,6,11782,11980,16338,17518,1717,151.38333333333335,258.142571297,51295
1.0,4794,4419,175,81,87,14.5,5.0,9.5,2.3,5.5,7.8,668,885,974,359,475,13.6,13.1,61987,1727,69,3.8,61987,102.2,1.653573141,0.975942209,0.08735543,1.813919628,1.605469195,5.661901247,0,3385,6,1546,1251,1165,832,200,95.95,11.798160850000002,3737
1.0,24644,23591,558,146,219,14.6,11.5,3.1,0.0,2.9,2.9,3673,7391,3947,1874,4995,28.7,27.9,42190,8895,471,5.0,42190,84.1,16.18151097,5.437958357,0.579092929,10.89246223,10.47882442,35.60594235,0,18767,5,6355,5591,6574,6124,495,101.93333333333332,79.175791256,26434
1.0,8812,5511,3071,18,1972,9.8,12.0,-2.3,0.0,4.4,4.4,1123,3069,1425,720,2101,35.3,33.3,35961,2539,140,5.2,35961,61.3,4.033450339,2.786975966,0.121464237,4.169992894,2.857341455,10.71230798,0,7139,6,1854,2529,2316,2113,230,99.28333333333335,24.681532871,9065
1.0,36791,34720,474,-3,1178,13.1,11.0,2.1,2.0,-4.1,-2.1,2626,8926,8482,4563,3484,11.9,10.9,51682,18832,529,2.7,51682,86.5,19.92807376,15.67548003,1.773503215,17.04851477,24.02810807,52.34694972,0,27808,5,9912,8721,8778,9380,1597,105.86666666666666,130.800629565,28977
1.0,41933,39713,499,584,114,10.4,3.5,7.0,4.2,2.9,7.1,1381,4029,6585,14849,2570,5.8,5.3,105374,23581,739,3.0,105374,147.6,16.01121475,10.58570785,0.716326095,12.88060441,13.95509355,49.0285416,4,31680,5,11259,10037,12299,8338,1721,92.46666666666665,107.177488255,20309
1.0,24842,24219,136,-292,162,10.1,14.0,-3.9,0.3,-8.1,-7.8,2453,9108,4103,2810,4659,25.8,24.4,38572,8709,600,6.4,38572,87.6,12.95866061,9.189368668,0.770366236,13.42638296,17.07186604,38.5595814,0,19729,6,5542,5285,6556,7459,487,117.36666666666667,91.976225914,27429
1.0,3582,3350,108,23,64,9.5,14.0,-4.5,0.0,11.5,11.5,290,822,919,498,563,28.6,26.5,41180,1515,51,3.3,41180,67.9,1.235523361,0.729208384,0.065270578,1.355331687,1.199580863,4.230481908,27,2758,6,893,750,829,1110,124,95.95,35.815396781000004,3221
1.0,6666,5751,308,193,1800,5.9,6.8,-0.9,-0.2,30.1,30.0,945,1740,1712,762,889,18.1,16.9,42522,2480,106,4.1,42522,72.4,1.847522008,1.162115508,0.096659891,3.099706959,1.97933095,6.779373265,0,5580,6,1216,1884,2065,1501,607,91.2,14.964708581,6393
1.0,222846,173845,39258,3027,3413,11.5,10.7,0.8,0.7,12.2,12.9,22783,46018,49695,30712,31172,19.2,16.6,52798,105359,4245,3.9,52798,97.9,101.2329594,91.03884117,2.403665774,108.4868793,86.36027744,321.4688359,74,172638,2,55401,56208,61468,49769,9743,109.35000000000002,784.991458984,196081
1.0,126770,111195,5852,1780,5699,11.1,10.3,0.8,1.5,11.8,13.3,11215,20560,35576,20116,18273,22.8,23.2,49164,46985,2789,5.6,49164,83.2,60.15331906,34.29251806,1.467154123,58.77454771,47.53225828,163.8439948,12,99458,4,30974,30993,27895,36908,9723,105.05000000000001,378.063792033,108769
1.0,101104,91568,5132,558,2602,13.2,10.2,2.9,1.7,0.9,2.7,6739,23341,21797,15403,15026,19.2,17.6,51441,46121,1897,4.0,51441,102.5,66.38595543,22.30966328,2.375775501,44.68720585,42.99022335,146.0762537,32,76369,4,27046,25087,25156,23815,4404,101.93333333333332,356.825077111,89685
1.0,7060,6864,11,33,79,12.8,10.2,2.6,0.6,1.6,2.1,344,1439,1759,878,624,11.5,10.2,61219,3723,108,2.8,61219,110.3,2.76893048,2.487207902,0.181107372,1.565572612,3.710688812,5.614328517,0,5040,6,2190,1616,1579,1675,185,88.05,16.327835695,5032
1.0,1445,1394,5,32,37,7.0,7.0,0.0,0.0,21.7,21.7,179,587,340,258,262,30.8,26.6,40387,456,26,5.4,40387,56.6,0.551742191,0.36478067,0.024684406,0.443862194,0.480888803,1.689510472,0,1114,6,364,238,311,532,46,92.46666666666665,3.555468736,1278
1.0,487204,414056,34457,6118,9468,14.2,7.5,6.7,2.3,3.5,5.9,26653,77890,95824,113109,47499,11.7,11.0,68479,257650,6706,2.5,68479,114.0,296.6929872,131.6748793,18.21528225,197.2807688,333.5866521,630.8971064,112,365889,3,132872,142314,121532,90486,38691,97.89999999999999,1720.34767605,360956
1.0,25473,22908,1781,-127,2323,13.1,10.5,2.6,-0.1,-7.6,-7.6,2555,8177,4340,2557,3883,25.6,23.9,44340,10470,334,3.1,44340,81.5,14.20744682,2.764984529,0.50726032,15.84564818,11.37593635,45.17527355,0,19646,5,6335,6492,6403,6243,784,114.71666666666665,89.876549749,23045
1.0,12190,11431,145,147,51,8.7,8.5,0.2,0.0,12.3,12.3,336,2187,2290,3608,618,5.4,4.7,96057,6119,169,2.7,96057,132.3,6.408645072,3.008256351,0.137389443,6.079482864,5.336721187,16.81875768,0,9491,2,2984,2712,3324,3170,614,113.43333333333332,37.789252597,8866
1.0,178599,156053,12986,-124,11815,8.1,9.7,-1.6,1.5,-0.5,1.0,12295,38655,37135,41847,24389,16.2,15.2,63073,85260,3452,3.9,63073,93.2,115.2537049,81.27437932,1.517097376,189.3629978,59.22163252,446.9770993,25,147082,4,36484,44204,49422,48489,9560,150.75,918.6069112160001,144803
1.0,26409,25326,544,-316,627,12.4,14.8,-2.3,0.1,-9.7,-9.6,5363,6559,4927,2036,8638,43.6,43.5,29521,6067,487,7.4,29521,58.8,17.34042864,5.827424211,0.620567487,11.67257892,11.22931643,38.1560352,7,20354,6,6538,6121,6830,6920,539,101.93333333333332,91.84635088799999,34294
1.0,87606,75494,951,-91,1977,11.5,10.0,1.5,0.0,-2.5,-2.5,8101,15925,22532,15241,15140,25.5,22.1,51386,38151,1564,3.9,51386,68.3,34.13700098,17.53358225,0.795068337,49.5267778,33.65863117,130.1586665,14,68893,5,20593,19782,21188,26043,11161,120.01666666666671,279.809727037,69386
1.0,106408,90343,12020,1427,979,12.6,8.6,4.0,0.0,9.4,9.5,11720,22762,21110,13471,12768,17.1,15.8,57409,48219,1894,3.8,57409,97.9,48.70533178,33.65371523,1.466723387,50.35413117,34.50340326,129.3548874,21,80726,2,28085,27685,29244,21394,4045,99.28333333333335,319.03819222699997,85305
1.0,9809,6448,3026,-4,37,8.4,11.9,-3.6,0.0,3.4,3.4,1322,2433,1992,1216,1535,25.2,23.7,46300,4485,151,3.3,46300,63.8,5.156882651,2.420671579,0.110553983,4.892013734,4.294331265,13.53365005,0,7909,6,2084,2221,2619,2885,335,113.43333333333332,30.408103261999997,10231
1.0,34909,33752,317,68,2244,13.8,7.3,6.4,1.8,-6.3,-4.5,1885,6450,6449,5785,2069,7.2,6.7,70162,20069,364,1.8,70162,116.8,21.25856005,9.434730344,1.305156132,14.13550455,23.90205425,45.20485687,0,25476,6,10991,9032,7359,7527,840,97.89999999999999,115.24086219600001,22771
1.0,18897,17705,689,130,78,12.2,11.6,0.5,-0.6,7.0,6.4,2510,5842,3155,1025,3419,29.3,28.2,41874,7022,329,4.5,41874,71.4,8.649581372,5.976564325,0.260475451,8.942391707,6.127460448,22.97213844,0,14460,4,4868,4479,5213,4337,503,99.28333333333335,52.928611743000005,17932
1.0,58672,56594,415,-328,2274,8.5,11.3,-2.8,0.5,-3.2,-2.7,3308,15078,11566,13031,5842,13.5,12.5,51723,30167,975,3.1,51723,84.9,35.97330987,23.13908213,1.311526922,39.06476619,34.94282443,113.3533983,13,48234,5,12218,12996,15610,17848,1663,160.53333333333333,260.784907842,48107
1.0,26718,25997,235,-100,677,9.2,13.2,-4.0,-0.1,0.4,0.3,2823,9057,5175,2412,4391,23.9,23.3,43050,9139,693,7.0,43050,97.8,13.93726327,9.883324695,0.82854219,14.44030674,18.36108675,41.47149569,5,21134,5,6073,5966,6983,7696,486,117.36666666666667,103.922019335,29380
1.0,6120,4411,1478,-84,445,13.5,16.2,-2.8,0.3,-11.5,-11.2,950,1696,1140,579,1705,46.1,43.6,32355,1930,118,5.8,32355,64.5,4.01845671,1.350442507,0.1438098,2.704993866,2.60227258,8.842248303,0,4778,5,1449,1516,1438,1717,231,101.93333333333332,19.662223765999997,7339
1.0,590925,521266,33160,18779,3202,12.7,7.1,5.6,2.8,23.8,26.6,45597,80427,109691,125054,54400,12.9,11.8,77598,264818,10334,3.8,77598,128.0,203.8251374,120.2980078,10.767732,223.5899992,197.8956788,697.9055057,97,435191,2,170168,150960,158274,111523,36499,95.95,1551.2820609,439813
1.0,35886,33703,218,200,296,11.6,10.6,1.0,1.2,3.5,4.6,4378,10064,6632,3562,6658,26.9,25.5,42457,15129,463,3.0,42457,78.0,20.01524896,3.895270868,0.714621122,22.32312373,16.02625729,63.64228268,0,27745,6,8885,7839,9102,10060,1965,114.71666666666665,126.61680465,36215
1.0,13158,12029,601,-40,185,13.4,9.6,3.9,0.8,-7.7,-7.0,2167,2720,2133,1331,2587,27.8,27.5,42700,5015,232,4.4,42700,70.4,4.538530537,2.678649892,0.239762775,4.978630468,4.406500558,15.54011193,0,9500,6,4036,3115,2986,3021,528,95.95,32.38218616,12689
1.0,24277,22871,287,305,299,16.4,8.0,8.4,0.2,4.1,4.3,787,4357,4644,5149,1907,9.4,8.6,69975,11935,343,2.8,69975,120.3,13.69148739,6.937464988,1.159023598,10.04765061,14.91721738,31.7939351,0,17204,4,7659,6225,5557,4836,1119,102.61666666666666,78.546779066,18682
1.0,6254,5930,65,-14,101,6.9,13.6,-6.7,0.0,4.6,4.6,991,1908,1213,512,1240,33.0,30.4,36592,2945,94,3.1,36592,67.2,3.488139302,0.678844787,0.124539946,3.890342077,2.792961407,11.09120091,0,5033,6,1347,1272,1682,1953,259,114.71666666666665,22.066028429,6568
1.0,14190,13978,59,-93,31,17.1,7.4,9.7,-0.4,-16.0,-16.4,3226,2378,1620,835,4529,49.1,46.5,33160,5077,299,5.6,33160,54.7,4.894493716,2.888740079,0.258567698,5.369111289,4.752108445,16.75894424,0,9486,5,5123,3609,3022,2436,153,95.95,34.92196546700001,13658
1.0,19026,6861,11640,-248,1320,9.0,13.7,-4.7,1.1,-9.2,-8.1,3095,5529,3966,1945,4172,32.0,30.4,35433,7445,387,4.9,35433,65.7,8.643001381,7.772654623,0.205218604,9.262321811,7.373211269,27.44615596,0,15676,6,3691,4501,4884,5950,525,109.35000000000002,60.702563647999995,22575
1.0,3079,2923,54,38,29,11.8,7.2,4.6,0.7,7.5,8.2,491,581,607,413,368,15.9,14.5,57052,1300,36,2.7,57052,94.1,1.062025804,0.626809775,0.056105,1.165010124,1.031130507,3.636419262,0,2210,6,945,706,778,650,102,95.95,7.5775004720000005,2558
1.0,14306,9391,449,-49,1050,10.3,16.0,-5.7,0.1,2.2,2.3,1367,4074,3220,1509,2631,28.1,24.3,43074,5904,211,3.5,43074,83.0,4.103414109,4.673030391,0.453516148,4.785502395,8.199571959,16.91433826,0,11152,6,3477,3352,3767,3710,4466,91.69999999999999,39.129373262,14946
1.0,11321,10930,128,-9,350,11.2,13.2,-2.0,1.1,0.2,1.2,615,2968,2907,1766,1032,11.4,10.6,56312,5815,128,2.2,56312,93.7,6.894157905,3.059686104,0.423262556,4.5841487,7.751443929,14.65994972,0,8853,6,2669,2317,2679,3656,263,97.89999999999999,37.372648913999996,9634
1.0,16786,15062,186,84,183,13.7,6.8,6.9,0.1,-1.9,-1.9,1803,3775,3632,1789,1977,17.5,16.5,72873,7894,276,3.4,72873,124.1,4.652340897,2.926383275,0.24340428,7.805532706,4.984255825,17.07149109,3,12249,5,4917,4320,4145,3404,1538,91.2,40.683408072999995,12801
1.0,23145,22480,224,21,151,9.7,12.5,-2.8,0.1,3.7,3.8,3471,7278,4023,1744,4211,25.2,23.1,41829,9045,372,4.0,41829,79.9,19.65099904,4.075154985,0.393156731,12.26307125,8.499022897,34.5396735,0,18441,3,5152,4949,6566,6478,441,109.55,79.421078403,24642
1.0,2279,1151,1077,-69,0,10.4,11.7,-1.3,0.0,-28.5,-28.5,562,594,419,158,580,40.5,39.8,33908,784,46,5.5,33908,57.8,1.043149492,0.720780552,0.03141364,1.078462756,0.738978799,2.770466397,0,1874,6,451,362,521,945,51,99.28333333333335,6.383251636,2844
1.0,891299,666319,67646,14098,17439,13.3,8.1,5.1,1.5,9.3,10.8,50229,158140,215568,152051,76391,10.7,10.3,75022,402190,21947,5.2,75022,101.3,359.2120463,225.6755299,10.88162932,443.3081164,522.4364861,1314.90297,189,682029,2,229498,262854,222902,176045,157334,121.73333333333335,3065.41677802,662326
1.0,31280,30227,260,-130,1843,10.9,12.9,-1.9,0.1,-2.3,-2.2,2539,9222,5954,3997,3631,17.3,15.8,51487,14381,520,3.5,51487,92.4,16.14043771,3.94980303,0.617010651,12.29814411,15.5327757,40.69465702,0,24768,5,7560,7136,7834,8750,793,101.68333333333334,89.232828221,27757
1.0,117898,113265,1387,-528,4808,10.9,9.2,1.7,0.6,-6.8,-6.2,9804,30175,25276,14894,18209,23.0,21.1,53745,49932,2892,5.5,53745,79.4,76.0820682,53.65140215,1.001476752,125.0036042,39.09379129,295.0615964,8,93129,3,29038,29595,31762,27503,3246,150.75,597.893938992,109694
1.0,64382,56154,1320,220,1124,11.5,12.8,-1.3,-0.3,5.1,4.8,6872,13951,18247,7324,11689,26.3,25.1,45086,27594,1522,5.2,45086,59.9,25.08741864,12.88549976,0.584298903,36.39742721,24.73586275,95.65412487,8,50892,5,14707,13890,15757,20028,6908,120.01666666666671,203.344632133,55737
1.0,12098,7683,886,0,1227,10.0,13.1,-3.1,0.7,2.4,3.1,1716,3192,2396,958,2890,31.2,29.1,37545,4246,213,4.8,37545,72.3,3.470089745,3.951790974,0.383520087,4.046903955,6.934043168,14.30376515,0,9366,6,3015,3044,3126,2913,3529,91.69999999999999,33.090113079000005,13305
1.0,429899,319221,87275,-1134,9824,12.5,10.3,2.2,1.1,-5.9,-4.8,31510,86684,96902,76672,78398,25.0,23.4,47865,198144,10992,5.3,47865,85.2,222.0944388,82.23268177,7.134678114,290.7565215,198.8147932,837.8465814,251,331337,3,109317,114579,106852,99151,23403,122.35000000000001,1889.879694784,393701
1.0,86184,80143,3734,-468,2092,9.7,13.0,-3.3,0.5,-2.6,-2.1,6132,27175,15886,13379,13319,23.0,22.0,48418,38741,2082,5.1,48418,79.5,47.1260814,38.14904404,1.339153248,69.82439248,48.47869347,180.126206,18,69098,5,19120,19139,22059,25866,2307,133.11666666666667,403.043570638,79022
1.0,26746,13863,384,-149,2565,11.4,10.2,1.2,0.4,-7.1,-6.7,3154,5763,6786,2433,6910,34.3,32.6,38097,8366,561,6.3,38097,80.4,13.04478703,6.790437085,0.523323159,12.49593591,14.48711671,36.93895662,4,20437,5,6976,7273,6409,6088,12499,107.80000000000001,88.28055651400001,27491
1.0,44191,37178,5649,55,2575,10.3,13.1,-2.8,0.2,3.9,4.1,5739,12165,8511,4554,7999,28.2,27.5,38525,17608,678,3.7,38525,69.5,25.64404083,12.64151625,0.450223047,24.05684898,17.17901764,60.38175731,0,34782,6,10288,10446,10829,12628,1364,114.28333333333332,140.353404057,44936
1.0,514213,392799,94964,7661,10941,12.2,8.6,3.6,2.7,8.7,11.4,41345,83309,97570,115297,55837,14.6,13.4,61162,241431,7294,2.9,61162,116.6,214.5197736,106.0967669,6.97871965,216.1380274,236.7707638,652.5608577,137,395849,3,130940,138337,132733,112203,26450,100.01666666666667,1570.06490905,405712
1.0,43093,29535,12301,208,3167,13.7,9.4,4.3,0.2,0.3,0.6,6311,10771,7142,3683,9505,31.4,34.0,39480,17864,845,4.5,39480,67.3,19.72463407,13.62904622,0.593992096,20.39236312,13.97315199,52.38600634,10,32559,5,11731,12189,10968,8205,1257,99.28333333333335,130.699193836,38292
1.0,6468,6294,32,54,66,11.2,9.6,1.6,0.0,7.1,7.1,319,1663,1556,914,650,12.3,11.3,52292,3216,100,3.0,52292,87.6,3.50343239,2.755809976,0.31178872,2.997194791,4.224234269,9.202796086,0,4897,4,1694,1323,1612,1839,142,105.86666666666666,22.995256232,5574
1.0,80809,65119,10064,1966,314,13.0,8.1,4.8,0.5,19.2,19.7,8524,17273,15626,8862,7651,15.0,14.4,61413,38362,1303,3.3,61413,104.7,36.98809446,25.55750577,1.11386785,38.24023556,26.20278094,98.23546251,6,59847,2,22739,22567,21082,14421,5626,99.28333333333335,232.33794709,63839
1.0,14874,13320,974,56,233,14.1,9.2,5.0,1.1,-2.3,-1.1,1651,3243,3359,1587,1885,19.4,18.7,54088,7169,243,3.3,54088,89.2,5.1304228,3.027985901,0.271031427,5.627918345,4.981174137,17.56677496,0,11090,6,4142,3643,3404,3685,580,95.95,36.60530757,13077
1.0,21792,20813,293,92,233,11.7,14.0,-2.3,-0.3,6.8,6.5,1876,6578,4646,2395,3606,23.9,22.4,44978,9446,349,3.6,44978,82.7,12.15438626,2.36542782,0.433958187,13.55585778,9.732045889,38.64717784,8,16997,6,5251,4751,5444,6346,686,114.71666666666665,84.88885377599999,21719
1.0,258111,215496,32238,2291,1277,11.9,9.2,2.7,0.3,6.0,6.3,16752,45120,52208,57516,30253,17.0,15.4,67054,112728,4928,4.2,67054,139.6,130.9393315,42.48327717,8.75144432,138.8599425,99.25688748,415.0289385,149,196194,2,67625,60513,68574,61399,10377,111.48333333333333,984.31982147,202739
1.0,45815,44198,339,366,774,8.0,11.9,-3.9,0.0,11.9,12.0,3688,12800,10098,7392,5712,22.9,21.4,48580,17795,783,4.2,48580,89.3,25.55310235,4.97302109,0.912343719,28.49952387,20.46042963,81.25093855,18,37704,6,8892,8289,11354,17280,1278,114.71666666666665,179.649359209,44761
